They forwarded the telegram from Milwaukee - the one that came from Washington to say that Eddie wasn't coming at all.	N
Let's see if you bleed green.	M
Cannot get good help these days.	N
Only one spot in Gotham serves these bi- zonal, bi-coastal needs...	N
If you want to play with animals, Mr. Walsh, join the circus.	M
Or collected in the bladder to be expelled at a later time.	N
Even in hell I get no respect.	M
I go to orgies, I catch everything...	N
The last time I saw a pair of jugs that big, two hillbillies were blowing on them.	M
Actually, you can give all the credit for Hell to my first wife; she was the inspiration.	N
Look, it's okay for me to shit in the street, but *you* gotta use a toilet.	M
Trying to capture his brother in a flask and preserve the balance of good and evil on Earth.	N
I think you're looking at him.	N
I came through that gate alone.	N
All right, Krueger... this time it's for keeps!	M
In the dream, she was standing in a room.	N
Kids... always a disappointment.	M
See a family resemblance?	N
You tell *Her Majesty* that if her husband were here he'd tell her to get out of the house and get some air into her lungs.	M
Having considered my position here at court, I have come to the conclusion that it is in the best interest of Your Majesty that I should resign.	N
No one should think themselves wiser than me!	M
I will not give him up to them.	N
Yeah, this is the haute cuisine of garments.	M
I'm glad to see you too, Sammy.	N
Majorek, this is the greatest pianist in Poland, maybe the whole world.	M
The moment Hitler invaded Russia, I knew we'd be all right.	N
Well, to tell you the truth, I thought it would be worse.	M
The width of the arms of the Star must be one centimetre.	N
I don't think, he can't...	N
I'll tell you the greatest regret of my life: I let my love go.	M
Let's make some fuckin' money, folks.	M
There are three major centers for transsexual surgery - Johns Hopkins, University of Minnesota, and Columbus Medical Center.	M
You're so close to the way you're going to catch him - do you realize that?	N
Well, Clarice - have the lambs stopped screaming?	M
Then why not take your case file?	N
Ready when you are, Sergeant Pembry.	M
Billy wants to change, too, Clarice.	N
I graduated from UVa, Captain; it's not exactly a charm school.	M
Mr. Gordon, did you take over this place after Mrs. Lippman died?	N
You replaced Scott with a lesbian?	M
If you're lying to me, I'll be back!	M
We're different parts of a lot of different people.	N
As a matter of fact, a small tropical island, in the South Pacific, about 300 nautical miles south-southwest of Fiji.	N
Speak into the microphone, squid brain!	M
Have you seen a little dog?	N
Fear causes hesitation, and hesitation will cause your worst fears to come true.	M
If you project weakness, you draw aggression... that's how people get hurt.	N
Welcome to Sea World, Kid.	M
Twenty-seven banks in three years.	N
You gonna jump or jerk off?	M
So, who... uh, who packed my chute?	N
I've been in love with you since I was eleven, and the shit won't go away.	M
I remember when I was eight years old, you spent like four hours cooking up this fancy meal.	N
All's fair in love and basketball.	M
I can't stand these things... it's like drinking coffee through a veil.	M
Mr. Bartholomew -- maybe you'd better tell me what this thing's all about.	N
It is infuriating that your unhappiness does not turn to fat!	M
When you start to eat like this something is the matter.	N
Do you know what these things cost over here?	M
It was our money and we want it back.	N
Good luck on your important thing.	N
When it's ready, my body will just push it out.	M
I kept one of their menus last time we were here.	N
We're leaving this house in 60 seconds.	M
Shh, Shh, I can't tell you now.	N
I'm sorry I had to fight in the middle of your Black Panther party.	M
...which must be out west somewhere, 'cause she made it all the way to California.	N
When I was in China on the All-American Ping Pong team, I just loved playing ping-pong with my Flexolite ping pong paddle.	M
Sometimes, I guess there just aren't enough rocks.	M
And cause I was a gazillionaire, and I liked doin it so much, I cut that grass for free.	M
...wondering if I could come down to Savannah to see her, and that's what I'm doing here.	N
Mama always had a way of explaining things so I could understand them.	M
Anyway, I guess you could say me and Momma was on our own.	N
That's all I have to say about that.	M
Even Lieutenant Dan would come and watch me play.	N
Unicron, my master... with this, I shall make you my slave.	M
We've got to get a new travel agent.	M
Don't worry, I'm not coming after you.	N
We can't hold out forever Kup, but we *can* give them one *humongous* repair bill.	M
Then we've got to trust in ourselves, and no matter what they odds, destroy Unicron.	N
I don't have to explain my so called violation to you or anyone...	N
Come on down Autobrat!	M
I should run things.	N
Me, Grimlock, want to munch metal.	M
Maybe they make me king, too!	N
And you're not going to screw that up.	N
Since when is LAPD working for the Feebs?	M
Both of whom were in the exotic-substances business...	N
You don't wanna talk, tell me to fuck off...	N
If you open that trunk, they go inside.	M
I'm just a half mile from here.	N
I'll take care of the check.	N
Larry, stop pointin' that fuckin' gun at my Dad!	M
So the man can turn out a hinge in less than a minute, why the long story?	M
That's what I ask and that's what I care about, get out of my office.	N
Stern, if this factory ever produces a shell that can actually be fired, I'll be very unhappy.	M
If you shoot without thinking, you go to prison and I get paid, that's how it works.	N
You know, corporate accounting is sure as hell gonna notice $305,326.13, Michael!	M
Well, I didn't think you would sleep with a guy like Lumbergh!	N
What am I gonna do with 40 subscriptions to Vibe?	M
I'm going to take the blame for it, I decided.	N
Have you ever had any attacks of fainting or dizziness?	N
You stay away from my wife, my life, my home, and my skunk!	M
I know it's been a tough ordeal... with the trial and everything.	N
And even governments don't go to war with him.	N
I believe "shaved" is the expression.	M
You mean like, strip strip?	N
Sometimes it can be pretty hard to locate.	N
This one time, at band camp, I stuck a flute in my pussy.	M
Neither country proverb nor King's command could keep me from the woods, today.	M
No doubt they're as foul as the stuff you set on your table....	N
Mr. Hammond, the phones are working.	M
There's the Visitor's Center.	N
Jesus Christ, what happened?	M
Don't worry Jennie.	N
I don't think you should tell her she doesn't have blood...	M
It's too late in the game to be having these problems, David.	N
Glad to be weirdly close.	M
I don't know what I'm doing.	M
Well, we'll build it over time together.	N
My eyes still hurt from reading that movie.	M
Ronnie, come on baby, we gotta go.	N
When it looked like they could get twenty-five years to life in prison just for skimming a casino, sick or no fuckin' sick you knew people were going to get clipped.	M
And listen, don't do anything else crazy, okay?	N
Take this stiff and pound it up your fucking ass!	M
Look at this, twenty fuckin' paints in a row.	N
Tell that fuckin' Pepe if he's switching stones on us, he'd better take a fucking camel back to Nigeria.	M
Now, on top of everything else, I gotta make sure no one fucks around with the Golden Jew.	M
I mean, he was already in Vegas a couple of years and he had the fuckin' place clocked.	N
I want you to exit this guy off the premises, I want you to exit him off his feet and I want you to use his head to open the fucking door.	M
...put Artie Piscano, the underboss of KC, in charge of making sure nobody skimmed the skim.	N
How the fuck can you grin?	M
What do I give a fuck?	N
All right, take it easy now, take it easy.	N
Take this one and stick it up your sister's ass!	M
We are the luckiest sons of bitches in the world, you know that?	M
Which is why I'm not looking forward to jumping in after you.	N
So, you wanna go to a real party?	M
That's one of the good things about Paris: lots of girls willing to take their clothes off.	M
When it got cold, I decided to go to Paris and see what the real artists were doing.	N
You shine up like a new penny.	M
Ain't you boys ever rowed before?	N
The last thing I need is another picture of me looking like a porcelain doll.	M
Rose is displeased... what to do?	M
You wanted to see the propellers?	N
He died in the town he was born in, and never did see it.	N
You gonna cut her meat for her too there, Cal?	M
Come and get me, you son of a bitch!	M
If I go any faster this thing will turn into a flying Cuisinart and we'll all be diced into oblivion!	M
Which means I have to go a lot of places to pay my debts and borrow money to keep it going....	N
I've always known I'll die alone.	M
What... Bones, what are we going to sing?	N
I believe I have found a faster way.	N
Why does God need a starship?	M
We'll play it your way.	N
Shall I clear all this away?	N
I suppose a smaller-caliber pistol would have to fire baby teeth.	M
As long as you have that, they know where you are.	N
Oh, dear God, it's growing bigger!	M
The Batbook is pecking at his eyes!	N
Keep your damn filthy bones outta my mouth.	M
I'm through bein' their garbage boy.	N
Then my lads, eternal life shall by ours!	N
I did not have to go as far as I was prepared to go, but I was prepared to go all the way.	M
You'd make a good poker player, kid.	M
It was nice to see you again, Ally.	N
There are no survivors.	N
My tremendous intuitive sense of the female creature informs me that you are troubled.	M
I shall trade you the Compass, if you will help me... to find this.	N
Will strikes a deal for these and upholds it with honor.	N
Every man has a price he will willingly accept, even for what he hoped never to sell.	M
Your authority as governor, your influence in London, and your loyalty to the East India Trading Company.	N
She's only a ship, mate.	M
The property you want that he possesses.	N
Who told them of the key?	N
You're not a tipsomaniac at your age?	M
I feel like an idiot fainting in a stranger's office.	M
Once you'd seen my sister you'd never forget her.	N
I don't give a flying handshake what your name is.	M
Which is not a helluva lot to sink your teeth into.	N
In my experience, there's no such thing as luck.	M
You have taken your first step into a larger world.	N
I have a very bad feeling about this.	M
Don't call me a mindless philosopher, you overweight glob of grease.	M
I'm only a droid and not very knowledgeable about such things.	N
And now, your highness, we will discuss the location of your hidden rebel base...	M
Send a distress signal and then inform the senate that all aboard were killed!	N
Hokey religions and ancient weapons are no match for a good blaster at your side, kid.	M
Well, anything would be better than just hanging around waiting for him to pick us up...	N
Help me, Obi-Wan Kenobi; you're my only hope.	M
There are still two more of them out there!	N
If there's a bright center to the universe, you're on the planet that it's farthest from.	M
Oh, yeah, well, I guess you're too small to run away on me if I take this off!	N
One thing's for sure, we're all gonna be a lot thinner.	M
We've got to find out which cell this princess of yours is in.	N
The Force is strong with this one.	M
There'll be no escape for the princess this time.	M
I think she was a passenger on our last voyage.	N
Where are you taking this... thing?	M
I'll have to clear it.	N
Your eyes can deceive you; don't trust them.	M
It'd be as well to let it go.	N
I sense something; a presence I've not felt since...	M
Several transmissions were beamed to this ship by Rebel spies.	N
You have been born again as soldiers in the army of the United Clans of Holn.	N
Tell me something: how much mail can a dead Postman deliver?	M
If he could've that's what he would have said.	N
So you can take us to St. Rose.	N
Wouldn't it be great if wars could be fought just by the assholes who started them?	M
I don't mean any disrespect, sir, but you'd be better off just letting me go.	N
Percy met your mouse.	M
Put these clothes on!	N
I just can't see God putting a gift like that in the hands of a man who would kill a child.	M
You're going to have a few hours of quiet time now, so you can reflect on what you did to Del.	N
Seeing a man die isn't enough for you, you gotta be close enough to smell his nuts cook?	M
Nothing's hurt so far but your pride...and nobody need ever know about that except the people in this room.	N
I guess sometimes the past just catches up with you, whether you want it to or not.	M
If it's something they can see with an X-ray, maybe it's something they can fix.	N
We each owe a death - there are no exceptions - but, oh God, sometimes the Green Mile seems so long.	M
I put you out front for Del, you put in your transfer to Briar Ridge the very next day.	N
Wipe your face before you get up Dean.	M
John, I should have that just for now.	N
I am not now, nor have I ever been, a psychologist.	M
Even if it's just banging its head against a rock.	N
She kept yammering all the time, but her hips were doing all the talking.	M
I agree with you that you don't know what you're talking about.	N
I may be young, but Doc, I can tell you that I'm very immature.	M
You actually address yourself by name in your thoughts?	M
I don't know if I mentioned the headaches.	N
It's nice to meet you, Mrs. Cook.	N
I know it starts with a birth certificate...	N
How does it feel to know you're about to die?	M
Father, will you please explain what's going on?	N
Finger's gonna kill me.	M
I'm late as it is...	N
We don't take anything seriously, unless it's on a hard drive.	M
They found the weapon with Teddy's blood on it and their fingerprints.	N
It's a hard world for little things.	M
Bring them all down here to the kitchen.	N
No, Brother; I resigned only yesterday.	N
Child... You were looking for love, Ruby, in the only foolish way you knew how.	M
Ruby, I lost the love of my son -- I've found it with you all.	N
They abide, and they endure.	M
Mind where you shoot, boys!	N
Man of my age needs a little snort in the morning, heat the boilers.	M
This mornin' I was talkin' to this stranger up at the boardinghouse.	N
They've been shaking their ass for two minutes!	M
There are some days when I actually love it.	N
You didn't expect me to come down in my bathrobe, did you?	M
Apparently there must be a lot about show business I don't understand.	N
If your only faith is science, doctor, it may be you that's laid to rest.	M
Phillip, wake up... Have a nice stroll, asshole.	M
NOBODY'S GONNA PUT ME TO SLEEP!	N
Let's snuff the sucka.	M
You sure as shit did!	N
You stupid bitch, you're killing us... YOU'RE KILLING US.	M
My enemy's enemy is a friend.	M
When somebody asks me a question, I tell them the answer.	M
I have to wade through a metre of water every morning.	N
I thought we'd be together only in death.	M
I sleep in a bed, not on the street.	N
The guide book was written by a bunch of lazy good-for-nothing Indian beggars!	M
This is the biggest dhobi ghat in the whole of India, Mister David.	N
Did he actually call himself "the talent"?	M
You gotta be kidding me.	M
Are you both from around here?	N
We've had our people looking everywhere for Him.	N
I feel like I'm Han Solo, and you're Chewie, and she's Ben Kenobi, and we're in that fucked-up bar.	M
...and now you're telling me that I'm supposed to take you somewhere, and you don't even know where it is?	N
Your hard-on for smiting has prevented us from negotiating what should be the relatively simple matter of catching or staying on a bus.	M
And even though it was years ago, there's not a day that goes by that I don't wonder what went wrong.	N
Glick's the kind of asshole that would bless his own clubs for a better game.	M
Well, mine is a heritage Divine... and I wouldn't want to let down the family.	N
That's what you get, Mother fucker!	M
He had the knife at your throat.	N
So, Jay tells us you're gonna sleep with him.	M
I am redefining weird on an hourly basis.	M
You know normally a patient wouldn't have a vat of Scotch during a session.	M
The young boy wants to replace his father so he can totally possess his mother.	N
Hey, why don't you look over that way before I bust you in your fuckin' head.	M
You gonna stab me in the back like the piece of shit I always knew you were?	N
Dad has a patient who thinks he shits trout.	M
Are you going to read Grandpa's new book?	N
So who's the broad?	N
Death is only the beginning.	M
What's it look like!	N
I only gamble with my life, never my money.	M
Like I told ya, all I saw was sand.	N
How are my boys, Bill?	N
Starla, get the hell out of here!	N
Open the door, Jellybean	M
You got school tomorrow.	N
Grant looks like a squid, don't know where he's gonna hide... Seaworld maybe.	M
And Wally and me, we also saw him that night, with mud all over his slacks.	N
Your gun is digging into my hip.	M
He broke out of a metal hospital.	N
If I'm not back in five minutes... just wait longer.	M
As soon as I find the white pigeon, you're paid!	N
Good thing you're flexible enough to watch your own back... 'cause I ain't doing it no more.	M
I found a broken gasket from space.	M
Victor, this isn't the way to --	N
Yeah - I have that effect on people.	M
Oh, you remember my name do you?	N
We would have gone with The Rock, but it was taken.	N
You may wake up one day and find yourself extinct.	M
I'm interested in the antigens here, the agglutination reaction --	N
Wander off the beaten path, Doctor.	M
You know, my mother used to say: A cold heart is a dead heart.	M
Well, this looks like the end of a terrible friendship.	M
All right, let's say we're in the door.	N
If there's one thing this last week has taught me, it's better to have a gun and not need it than to need a gun and not have it.	M
I eat the pussy, I eat the butt, I eat every motherfuckin' thang.	M
You touch Jayne Kennedy she'll have you ass in Wayne County so fast -	N
You were chillin', kind of creepy even.	N
